id,split,n_occupied,x_min_n,x_max_n,y_min_n,y_max_n,z_min_n,z_max_n,x_extent_n,y_extent_n,z_extent_n
RELIGIOUScity_hall_mesh0567,train,1173,-0.682539701461792,0.7142858505249023,-0.555555522441864,0.4920635223388672,-0.7460317611694336,0.777777910232544,1.3968255519866943,1.047619104385376,1.5238096714019775
RELIGIOUScity_hall_mesh0605,train,1656,-0.4285714030265808,0.7142858505249023,-0.20634913444519043,0.4285714626312256,-0.07936501502990723,0.777777910232544,1.142857313156128,0.634920597076416,0.8571429252624512
RELIGIOUScity_hall_mesh0623,train,9465,-0.6190475821495056,0.6507937908172607,-0.5238094925880432,0.4603174924850464,-0.7460317611694336,0.7460318803787231,1.2698414325714111,0.9841269850730896,1.4920636415481567
RELIGIOUScity_hall_mesh0625,train,509,-0.4920634627342224,0.4920635223388672,-0.555555522441864,0.5873017311096191,-0.7460317611694336,0.777777910232544,0.9841269850730896,1.142857313156128,1.5238096714019775
RELIGIOUScity_hall_mesh0633,train,175,-0.555555522441864,0.6190477609634399,-0.6190475821495056,0.365079402923584,-0.7460317611694336,0.777777910232544,1.1746032238006592,0.9841269850730896,1.5238096714019775
RELIGIOUSfactory_mesh1562,train,210,-0.6507936716079712,0.6825398206710815,-0.7460317611694336,0.6190477609634399,-0.555555522441864,0.5873017311096191,1.3333334922790527,1.3650795221328735,1.142857313156128
RELIGIOUShotel_building_mesh0335,train,7772,-0.3650793433189392,0.3968254327774048,-0.7460317611694336,0.5238096714019775,-0.3650793433189392,0.3968254327774048,0.761904776096344,1.2698414325714111,0.761904776096344
RELIGIOUShouse_mesh4068,train,575,-0.7460317611694336,0.777777910232544,-0.3333333134651184,0.2698413133621216,-0.7142857313156128,0.7460318803787231,1.5238096714019775,0.60317462682724,1.460317611694336
RELIGIOUShouse_mesh5060,train,4295,-0.4920634627342224,0.5238096714019775,-0.555555522441864,0.5238096714019775,-0.6507936716079712,0.7460318803787231,1.0158731937408447,1.0793652534484863,1.3968255519866943
RELIGIOUShouse_mesh5630,test,1364,-0.7142857313156128,0.4920635223388672,-0.14285707473754883,0.17460322380065918,-0.4603174328804016,0.7460318803787231,1.20634925365448,0.317460298538208,1.2063493728637695
RELIGIOUSmonastery_mesh0062,train,10961,-0.5238094925880432,0.6190477609634399,-0.7460317611694336,0.7142858505249023,-0.5238094925880432,0.5555557012557983,1.142857313156128,1.460317611694336,1.0793652534484863
RELIGIOUSmonastery_mesh0190,train,263,-0.7460317611694336,0.777777910232544,-0.5873015522956848,0.5238096714019775,-0.39682537317276,0.4920635223388672,1.5238096714019775,1.1111111640930176,0.8888888955116272
RELIGIOUSmonastery_mesh0197,train,177,-0.7460317611694336,0.777777910232544,-0.4920634627342224,0.365079402923584,-0.2698412537574768,0.3015873432159424,1.5238096714019775,0.8571428656578064,0.5714285969734192
RELIGIOUSmonastery_mesh0240,train,3218,-0.3015872836112976,0.3333333730697632,-0.7460317611694336,0.777777910232544,-0.3015872836112976,0.3333333730697632,0.6349206566810608,1.5238096714019775,0.6349206566810608
RELIGIOUSmonastery_mesh0244,train,14261,-0.7460317611694336,0.777777910232544,-0.3650793433189392,0.3968254327774048,-0.555555522441864,0.5873017311096191,1.5238096714019775,0.761904776096344,1.142857313156128
RELIGIOUSmonastery_mesh0253,train,18923,-0.5238094925880432,0.5555557012557983,-0.3650793433189392,0.777777910232544,-0.4920634627342224,0.5238096714019775,1.0793652534484863,1.142857313156128,1.0158731937408447
RELIGIOUSmosque_mesh0007,train,876,-0.7460317611694336,0.777777910232544,-0.23809516429901123,0.23809528350830078,-0.5238094925880432,0.5555557012557983,1.5238096714019775,0.476190447807312,1.0793652534484863
RELIGIOUSmosque_mesh0016,train,645,-0.7460317611694336,0.777777910232544,-0.4285714030265808,0.3968254327774048,-0.7460317611694336,0.777777910232544,1.5238096714019775,0.8253968358039856,1.5238096714019775
RELIGIOUSmosque_mesh0035,train,1605,-0.7142857313156128,0.777777910232544,-0.5873015522956848,0.5238096714019775,-0.7460317611694336,0.777777910232544,1.4920636415481567,1.1111111640930176,1.5238096714019775
RELIGIOUSmosque_mesh0045,train,821,-0.6190475821495056,0.6507937908172607,-0.7460317611694336,0.7460318803787231,-0.5873015522956848,0.6190477609634399,1.2698414325714111,1.4920636415481567,1.2063493728637695
RELIGIOUSmosque_mesh0057,train,3268,-0.6507936716079712,0.4920635223388672,-0.5238094925880432,0.5238096714019775,-0.3015872836112976,0.777777910232544,1.1428571939468384,1.047619104385376,1.0793652534484863
RELIGIOUSmosque_mesh0067,train,1641,-0.4603174328804016,0.4920635223388672,-0.4285714030265808,0.3968254327774048,-0.7460317611694336,0.777777910232544,0.9523809552192688,0.8253968358039856,1.5238096714019775
RELIGIOUSmosque_mesh0070,train,1119,-0.7460317611694336,0.6825398206710815,-0.20634913444519043,0.23809528350830078,-0.682539701461792,0.6507937908172607,1.4285715818405151,0.4444444179534912,1.3333334922790527
RELIGIOUSmosque_mesh0083,train,2508,-0.6190475821495056,0.6190477609634399,-0.17460310459136963,0.20634925365447998,-0.5238094925880432,0.4603174924850464,1.2380952835083008,0.3809523582458496,0.9841269850730896
RELIGIOUSmosque_mesh0087,train,2511,-0.4920634627342224,0.4603174924850464,-0.3333333134651184,0.3333333730697632,-0.7460317611694336,0.5238096714019775,0.9523809552192688,0.6666666865348816,1.2698414325714111
RELIGIOUSmosque_mesh0089,val,643,-0.3333333134651184,0.3333333730697632,-0.5238094925880432,0.5238096714019775,-0.6190475821495056,0.6507937908172607,0.6666666865348816,1.047619104385376,1.2698414325714111
RELIGIOUSmosque_mesh0098,val,1244,-0.555555522441864,0.6190477609634399,-0.7142857313156128,0.5873017311096191,-0.3333333134651184,0.4603174924850464,1.1746032238006592,1.301587462425232,0.7936508059501648
RELIGIOUSmosque_mesh0119,train,770,-0.6507936716079712,0.6825398206710815,-0.6190475821495056,0.6507937908172607,-0.7460317611694336,0.777777910232544,1.3333334922790527,1.2698414325714111,1.5238096714019775
RELIGIOUSmosque_mesh0143,train,519,-0.4285714030265808,0.7460318803787231,-0.07936501502990723,0.04761910438537598,-0.23809516429901123,0.20634925365447998,1.1746032238006592,0.1269841194152832,0.4444444179534912
RELIGIOUSmosque_mesh0146,train,729,-0.5873015522956848,0.6190477609634399,-0.7460317611694336,0.7142858505249023,-0.7142857313156128,0.7460318803787231,1.2063493728637695,1.460317611694336,1.460317611694336
RELIGIOUSmosque_mesh0147,train,3700,-0.7460317611694336,0.7142858505249023,-0.6507936716079712,0.4920635223388672,-0.7142857313156128,0.7460318803787231,1.460317611694336,1.1428571939468384,1.460317611694336
RELIGIOUSmosque_mesh0158,train,198,-0.3015872836112976,0.3333333730697632,-0.7460317611694336,0.7460318803787231,-0.4285714030265808,0.5238096714019775,0.6349206566810608,1.4920636415481567,0.9523810744285583
RELIGIOUSmosque_mesh0161,train,232,-0.682539701461792,0.7142858505249023,-0.3015872836112976,0.3015873432159424,-0.7460317611694336,0.777777910232544,1.3968255519866943,0.60317462682724,1.5238096714019775
RELIGIOUSmosque_mesh0164,test,119,-0.20634913444519043,0.4285714626312256,-0.07936501502990723,0.14285719394683838,-0.3015872836112976,0.23809528350830078,0.634920597076416,0.2222222089767456,0.5396825671195984
RELIGIOUSmosque_mesh0182,train,6139,-0.5238094925880432,0.5238096714019775,-0.23809516429901123,0.20634925365447998,-0.4603174328804016,0.6507937908172607,1.047619104385376,0.4444444179534912,1.1111111640930176
RELIGIOUSmosque_mesh0187,test,3447,-0.682539701461792,0.777777910232544,-0.6507936716079712,0.6507937908172607,-0.7460317611694336,0.777777910232544,1.460317611694336,1.301587462425232,1.5238096714019775
RELIGIOUSmosque_mesh0198,train,7862,-0.5873015522956848,0.6825398206710815,-0.3650793433189392,0.365079402923584,-0.6190475821495056,0.5873017311096191,1.2698414325714111,0.7301587462425232,1.2063493728637695
RELIGIOUSmosque_mesh0201,train,891,-0.6190475821495056,0.6507937908172607,-0.7460317611694336,0.777777910232544,-0.4285714030265808,0.4603174924850464,1.2698414325714111,1.5238096714019775,0.8888888955116272
RELIGIOUSmosque_mesh0211,val,235,-0.4920634627342224,0.5555557012557983,-0.7460317611694336,0.4920635223388672,-0.4920634627342224,0.5555557012557983,1.047619104385376,1.2380952835083008,1.047619104385376
RELIGIOUSmosque_mesh0212,train,449,-0.682539701461792,0.4920635223388672,-0.7142857313156128,0.6507937908172607,-0.4920634627342224,0.6825398206710815,1.1746032238006592,1.3650795221328735,1.1746032238006592
RELIGIOUSmosque_mesh0262,train,129,-0.14285707473754883,0.04761910438537598,-0.07936501502990723,0.07936513423919678,-0.07936501502990723,0.11111116409301758,0.1904761791229248,0.158730149269104,0.1904761791229248
RELIGIOUSmosque_mesh0276,train,4094,-0.7142857313156128,0.7460318803787231,-0.3333333134651184,0.365079402923584,-0.6507936716079712,0.6825398206710815,1.460317611694336,0.6984127163887024,1.3333334922790527
RELIGIOUSmosque_mesh0279,train,757,-0.17460310459136963,0.11111116409301758,-0.20634913444519043,0.17460322380065918,-0.015872955322265625,0.5873017311096191,0.2857142686843872,0.3809523582458496,0.6031746864318848
RELIGIOUSmosque_mesh0286,train,727,-0.7460317611694336,0.777777910232544,-0.39682537317276,0.3968254327774048,-0.5873015522956848,0.5238096714019775,1.5238096714019775,0.7936508059501648,1.1111111640930176
RELIGIOUSmosque_mesh0294,train,345,-0.7460317611694336,0.777777910232544,-0.5873015522956848,0.5873017311096191,-0.7460317611694336,0.777777910232544,1.5238096714019775,1.1746032238006592,1.5238096714019775
RELIGIOUSmosque_mesh0309,train,1276,-0.682539701461792,0.7142858505249023,-0.7460317611694336,0.777777910232544,-0.7142857313156128,0.7460318803787231,1.3968255519866943,1.5238096714019775,1.460317611694336
RELIGIOUSmosque_mesh0341,train,233,-0.3015872836112976,0.365079402923584,-0.7460317611694336,0.5873017311096191,-0.3650793433189392,0.20634925365447998,0.6666666865348816,1.3333334922790527,0.5714285969734192
RELIGIOUSmosque_mesh0346,train,1514,-0.4920634627342224,0.4920635223388672,-0.4920634627342224,0.3968254327774048,-0.7460317611694336,0.23809528350830078,0.9841269850730896,0.8888888955116272,0.9841270446777344
RELIGIOUSmosque_mesh0367,train,683,-0.3333333134651184,0.4285714626312256,-0.17460310459136963,0.17460322380065918,-0.2698412537574768,0.777777910232544,0.761904776096344,0.3492063283920288,1.047619104385376
RELIGIOUSmosque_mesh0370,train,301,-0.5873015522956848,0.6507937908172607,-0.23809516429901123,0.11111116409301758,-0.4920634627342224,0.5238096714019775,1.2380952835083008,0.3492063283920288,1.0158731937408447
RELIGIOUSmosque_mesh0371,val,76,-0.5238094925880432,0.5873017311096191,-0.11111104488372803,0.11111116409301758,-0.3015872836112976,0.7460318803787231,1.1111111640930176,0.2222222089767456,1.047619104385376
RELIGIOUSmosque_mesh0373,train,2321,-0.7460317611694336,0.777777910232544,-0.4285714030265808,0.3333333730697632,-0.7142857313156128,0.7460318803787231,1.5238096714019775,0.761904776096344,1.460317611694336
RELIGIOUSmosque_mesh0400,train,21901,-0.7460317611694336,0.777777910232544,-0.39682537317276,0.4285714626312256,-0.7142857313156128,0.7460318803787231,1.5238096714019775,0.8253968358039856,1.460317611694336
RELIGIOUSmosque_mesh0405,val,115,0.23809528350830078,0.7142858505249023,-0.17460310459136963,-0.015872955322265625,0.4603174924850464,0.777777910232544,0.47619056701660156,0.158730149269104,0.31746041774749756
RELIGIOUSmosque_mesh0414,val,545,-0.7460317611694336,0.777777910232544,-0.6190475821495056,0.4920635223388672,-0.682539701461792,0.777777910232544,1.5238096714019775,1.1111111640930176,1.460317611694336
RELIGIOUSmosque_mesh0426,train,1113,-0.3333333134651184,0.365079402923584,-0.4920634627342224,0.4285714626312256,-0.7460317611694336,0.777777910232544,0.6984127163887024,0.920634925365448,1.5238096714019775
RELIGIOUSmosque_mesh0441,val,1562,-0.4285714030265808,0.4285714626312256,-0.7460317611694336,0.6825398206710815,-0.4920634627342224,0.4920635223388672,0.8571428656578064,1.4285715818405151,0.9841269850730896
RELIGIOUSmosque_mesh0483,train,765,-0.555555522441864,0.5873017311096191,-0.17460310459136963,0.11111116409301758,-0.7460317611694336,0.3968254327774048,1.142857313156128,0.2857142686843872,1.1428571939468384
RELIGIOUSmosque_mesh0489,train,7987,-0.7460317611694336,0.3015873432159424,-0.4603174328804016,0.4603174924850464,-0.4920634627342224,0.5238096714019775,1.047619104385376,0.920634925365448,1.0158731937408447
RELIGIOUSmosque_mesh0493,train,4038,-0.7460317611694336,0.7142858505249023,-0.682539701461792,0.6825398206710815,-0.7460317611694336,0.7142858505249023,1.460317611694336,1.3650795221328735,1.460317611694336
RELIGIOUSmosque_mesh0508,val,657,-0.682539701461792,0.7460318803787231,-0.7142857313156128,0.6825398206710815,-0.6507936716079712,0.6507937908172607,1.4285715818405151,1.3968255519866943,1.301587462425232
RELIGIOUSmosque_mesh0581,train,1937,-0.682539701461792,0.777777910232544,-0.5873015522956848,0.5555557012557983,-0.3333333134651184,0.3968254327774048,1.460317611694336,1.142857313156128,0.7301587462425232
RELIGIOUSmosque_mesh0606,train,1874,-0.3650793433189392,0.3968254327774048,-0.7460317611694336,0.6825398206710815,-0.3650793433189392,0.3968254327774048,0.761904776096344,1.4285715818405151,0.761904776096344
RELIGIOUSmosque_mesh0639,val,1852,-0.6507936716079712,0.17460322380065918,-0.3015872836112976,0.20634925365447998,-0.6507936716079712,0.11111116409301758,0.8253968954086304,0.5079365372657776,0.7619048357009888
RELIGIOUSmosque_mesh0659,train,260,-0.3015872836112976,0.3015873432159424,-0.4285714030265808,0.4603174924850464,-0.23809516429901123,0.6190477609634399,0.60317462682724,0.8888888955116272,0.8571429252624512
RELIGIOUSmosque_mesh0665,train,6148,-0.23809516429901123,0.2698413133621216,-0.4603174328804016,0.4920635223388672,-0.7460317611694336,0.777777910232544,0.5079364776611328,0.9523809552192688,1.5238096714019775
RELIGIOUSmosque_mesh0687,train,597,-0.3333333134651184,0.4603174924850464,-0.7142857313156128,0.6507937908172607,-0.4603174328804016,0.5873017311096191,0.7936508059501648,1.3650795221328735,1.047619104385376
RELIGIOUSmosque_mesh0714,train,4936,-0.4603174328804016,0.4920635223388672,-0.3650793433189392,0.3333333730697632,-0.7460317611694336,0.7142858505249023,0.9523809552192688,0.6984127163887024,1.460317611694336
RELIGIOUSmosque_mesh0718,val,1199,-0.4285714030265808,0.4603174924850464,-0.3015872836112976,0.3333333730697632,-0.682539701461792,0.777777910232544,0.8888888955116272,0.6349206566810608,1.460317611694336
RELIGIOUSmosque_mesh0734,train,862,-0.11111104488372803,0.365079402923584,-0.7460317611694336,0.6507937908172607,-0.3333333134651184,0.20634925365447998,0.476190447807312,1.3968255519866943,0.5396825671195984
RELIGIOUSmosque_mesh0735,train,10786,-0.3333333134651184,0.365079402923584,-0.7460317611694336,0.6825398206710815,-0.4920634627342224,0.5238096714019775,0.6984127163887024,1.4285715818405151,1.0158731937408447
RELIGIOUSmosque_mesh0743,train,3473,-0.3333333134651184,0.3015873432159424,-0.7460317611694336,0.7460318803787231,-0.5238094925880432,0.6190477609634399,0.6349206566810608,1.4920636415481567,1.142857313156128
RELIGIOUSmosque_mesh0749,train,4646,-0.5238094925880432,0.5238096714019775,-0.6507936716079712,0.6190477609634399,-0.7460317611694336,0.777777910232544,1.047619104385376,1.2698414325714111,1.5238096714019775
RELIGIOUSmosque_mesh0750,train,33694,-0.7460317611694336,0.777777910232544,-0.6190475821495056,0.6190477609634399,-0.7460317611694336,0.777777910232544,1.5238096714019775,1.2380952835083008,1.5238096714019775
RELIGIOUSmosque_mesh0769,train,9445,-0.4920634627342224,0.5238096714019775,-0.7460317611694336,0.7142858505249023,-0.4920634627342224,0.5555557012557983,1.0158731937408447,1.460317611694336,1.047619104385376
RELIGIOUSmosque_mesh0771,train,7593,-0.5873015522956848,0.6507937908172607,-0.7460317611694336,0.5873017311096191,-0.555555522441864,0.5873017311096191,1.2380952835083008,1.3333334922790527,1.142857313156128
RELIGIOUSmosque_mesh0788,train,12018,-0.5238094925880432,0.4920635223388672,-0.7460317611694336,0.7142858505249023,-0.4603174328804016,0.4603174924850464,1.0158729553222656,1.460317611694336,0.920634925365448
RELIGIOUSmosque_mesh0789,val,6691,-0.4285714030265808,0.4603174924850464,-0.5238094925880432,0.4285714626312256,-0.7460317611694336,0.7460318803787231,0.8888888955116272,0.9523809552192688,1.4920636415481567
RELIGIOUSmosque_mesh0799,train,776,-0.7460317611694336,0.777777910232544,-0.3650793433189392,0.365079402923584,-0.7460317611694336,0.777777910232544,1.5238096714019775,0.7301587462425232,1.5238096714019775
RELIGIOUSmosque_mesh0811,train,14367,-0.7460317611694336,0.777777910232544,-0.6190475821495056,0.5873017311096191,-0.555555522441864,0.5873017311096191,1.5238096714019775,1.2063493728637695,1.142857313156128
RELIGIOUSmosque_mesh0812,train,543,-0.7460317611694336,0.777777910232544,-0.3333333134651184,0.3333333730697632,-0.6190475821495056,0.6507937908172607,1.5238096714019775,0.6666666865348816,1.2698414325714111
RELIGIOUSmosque_mesh0819,train,10564,-0.3650793433189392,0.3968254327774048,-0.7460317611694336,0.6825398206710815,-0.4920634627342224,0.5238096714019775,0.761904776096344,1.4285715818405151,1.0158731937408447
RELIGIOUSmosque_mesh0823,train,7240,-0.3015872836112976,0.3333333730697632,-0.7460317611694336,0.6825398206710815,-0.3650793433189392,0.3968254327774048,0.6349206566810608,1.4285715818405151,0.761904776096344
RELIGIOUSmosque_mesh0839,train,970,-0.7142857313156128,0.7460318803787231,-0.20634913444519043,0.20634925365447998,-0.7460317611694336,0.777777910232544,1.460317611694336,0.4126983880996704,1.5238096714019775
RELIGIOUSmuseum_mesh1180,test,352,-0.555555522441864,0.5555557012557983,-0.20634913444519043,0.23809528350830078,-0.7460317611694336,0.7142858505249023,1.1111111640930176,0.4444444179534912,1.460317611694336
RELIGIOUSmuseum_mesh1645,train,269,-0.7460317611694336,0.777777910232544,-0.2698412537574768,0.14285719394683838,-0.2698412537574768,0.3015873432159424,1.5238096714019775,0.4126984477043152,0.5714285969734192
RELIGIOUSmuseum_mesh2349,test,8437,-0.4920634627342224,0.4285714626312256,-0.6190475821495056,0.5238096714019775,-0.5238094925880432,0.6507937908172607,0.920634925365448,1.142857313156128,1.1746032238006592
RELIGIOUSmuseum_mesh2420,train,1326,-0.6190475821495056,0.6507937908172607,-0.7460317611694336,0.777777910232544,-0.4285714030265808,0.4920635223388672,1.2698414325714111,1.5238096714019775,0.920634925365448
RELIGIOUSmuseum_mesh2444,train,12247,-0.7460317611694336,0.7460318803787231,-0.6507936716079712,0.5873017311096191,-0.4285714030265808,0.4603174924850464,1.4920636415481567,1.2380954027175903,0.8888888955116272
RELIGIOUSoffice_building_mesh1049,train,254,-0.555555522441864,0.5873017311096191,-0.7460317611694336,0.777777910232544,-0.4920634627342224,0.3968254327774048,1.142857313156128,1.5238096714019775,0.8888888955116272
RELIGIOUSoffice_building_mesh1193,train,1050,-0.7460317611694336,0.777777910232544,-0.39682537317276,0.3968254327774048,-0.5238094925880432,0.5555557012557983,1.5238096714019775,0.7936508059501648,1.0793652534484863
RELIGIOUSoffice_building_mesh3369,train,776,-0.555555522441864,0.6190477609634399,-0.5873015522956848,0.5555557012557983,-0.7460317611694336,0.777777910232544,1.1746032238006592,1.142857313156128,1.5238096714019775
RELIGIOUSoffice_building_mesh3563,train,750,-0.7460317611694336,0.7460318803787231,-0.555555522441864,0.4920635223388672,-0.682539701461792,0.6825398206710815,1.4920636415481567,1.047619104385376,1.3650795221328735
RELIGIOUSpalace_mesh0061,train,4100,-0.6190475821495056,0.6507937908172607,-0.3015872836112976,0.2698413133621216,-0.7460317611694336,0.777777910232544,1.2698414325714111,0.5714285969734192,1.5238096714019775
RELIGIOUSpalace_mesh0215,train,1037,-0.682539701461792,0.7142858505249023,-0.7460317611694336,0.7460318803787231,-0.3015872836112976,0.3968254327774048,1.3968255519866943,1.4920636415481567,0.6984127163887024
RELIGIOUSpalace_mesh0291,train,1752,-0.7142857313156128,0.777777910232544,-0.17460310459136963,0.23809528350830078,-0.4920634627342224,0.6190477609634399,1.4920636415481567,0.4126983880996704,1.1111111640930176
RELIGIOUSpalace_mesh0337,train,6928,-0.7460317611694336,0.777777910232544,-0.555555522441864,0.5873017311096191,-0.3333333134651184,0.365079402923584,1.5238096714019775,1.142857313156128,0.6984127163887024
RELIGIOUSpalace_mesh0482,train,772,-0.6190475821495056,0.23809528350830078,-0.14285707473754883,0.3015873432159424,-0.6190475821495056,0.4603174924850464,0.8571428656578064,0.4444444179534912,1.0793650150299072
RELIGIOUSpalace_mesh0640,train,1220,-0.7460317611694336,0.777777910232544,-0.23809516429901123,0.17460322380065918,-0.5873015522956848,0.6190477609634399,1.5238096714019775,0.4126983880996704,1.2063493728637695
RELIGIOUSpalace_mesh0657,test,3996,-0.5873015522956848,0.6190477609634399,-0.6190475821495056,0.5873017311096191,-0.7460317611694336,0.777777910232544,1.2063493728637695,1.2063493728637695,1.5238096714019775
RELIGIOUSpalace_mesh0986,train,2387,-0.7460317611694336,0.6190477609634399,-0.5873015522956848,0.5873017311096191,-0.4603174328804016,0.4920635223388672,1.3650795221328735,1.1746032238006592,0.9523809552192688
RELIGIOUSpalace_mesh1026,train,19491,-0.682539701461792,0.7142858505249023,-0.7460317611694336,0.6825398206710815,-0.5238094925880432,0.5555557012557983,1.3968255519866943,1.4285715818405151,1.0793652534484863
RELIGIOUSpalace_mesh1125,train,11225,-0.7460317611694336,0.777777910232544,-0.6190475821495056,0.6190477609634399,-0.6190475821495056,0.6507937908172607,1.5238096714019775,1.2380952835083008,1.2698414325714111
RELIGIOUSpalace_mesh1154,train,10482,-0.39682537317276,0.4285714626312256,-0.7460317611694336,0.7142858505249023,-0.3333333134651184,0.365079402923584,0.8253968358039856,1.460317611694336,0.6984127163887024
RELIGIOUSpalace_mesh1447,train,16339,-0.6507936716079712,0.7142858505249023,-0.4285714030265808,0.4285714626312256,-0.7142857313156128,0.7460318803787231,1.3650795221328735,0.8571428656578064,1.460317611694336
RELIGIOUSschool_building_mesh0233,test,1104,-0.7142857313156128,0.777777910232544,-0.5873015522956848,0.5238096714019775,-0.39682537317276,0.4285714626312256,1.4920636415481567,1.1111111640930176,0.8253968358039856
RELIGIOUSschool_building_mesh0454,test,329,-0.7460317611694336,0.777777910232544,-0.23809516429901123,0.23809528350830078,-0.23809516429901123,0.3015873432159424,1.5238096714019775,0.476190447807312,0.5396825075149536
RELIGIOUSschool_building_mesh0643,val,1122,-0.7460317611694336,0.777777910232544,-0.5873015522956848,0.4603174924850464,-0.5238094925880432,0.5555557012557983,1.5238096714019775,1.047619104385376,1.0793652534484863
RELIGIOUSschool_building_mesh0745,train,2031,-0.555555522441864,0.6190477609634399,-0.7142857313156128,0.6825398206710815,-0.682539701461792,0.7142858505249023,1.1746032238006592,1.3968255519866943,1.3968255519866943
RELIGIOUSschool_building_mesh0773,test,355,-0.3650793433189392,0.3968254327774048,-0.3333333134651184,0.3333333730697632,-0.7460317611694336,0.7460318803787231,0.761904776096344,0.6666666865348816,1.4920636415481567
RELIGIOUSschool_building_mesh0799,train,348,-0.682539701461792,0.7460318803787231,-0.3015872836112976,0.2698413133621216,-0.6190475821495056,0.6507937908172607,1.4285715818405151,0.5714285969734192,1.2698414325714111
RELIGIOUSschool_building_mesh0855,train,498,-0.7460317611694336,0.777777910232544,-0.3650793433189392,0.3333333730697632,-0.2698412537574768,0.4285714626312256,1.5238096714019775,0.6984127163887024,0.6984127163887024
RELIGIOUSschool_building_mesh0880,train,1275,-0.7460317611694336,0.777777910232544,-0.4285714030265808,0.4603174924850464,-0.7460317611694336,0.777777910232544,1.5238096714019775,0.8888888955116272,1.5238096714019775
RELIGIOUSschool_building_mesh1194,test,343,-0.7460317611694336,0.7460318803787231,-0.4285714030265808,0.4285714626312256,-0.4285714030265808,0.4603174924850464,1.4920636415481567,0.8571428656578064,0.8888888955116272
RELIGIOUStemple_mesh0026,train,1915,-0.7460317611694336,0.777777910232544,-0.3333333134651184,0.17460322380065918,-0.3650793433189392,0.3968254327774048,1.5238096714019775,0.5079365372657776,0.761904776096344
RELIGIOUStemple_mesh0142,train,479,-0.4285714030265808,0.5238096714019775,-0.3650793433189392,0.2698413133621216,-0.7460317611694336,0.777777910232544,0.9523810744285583,0.6349206566810608,1.5238096714019775
RELIGIOUStemple_mesh0148,train,4636,-0.7460317611694336,0.777777910232544,-0.39682537317276,0.4285714626312256,-0.4285714030265808,0.4603174924850464,1.5238096714019775,0.8253968358039856,0.8888888955116272
RELIGIOUStemple_mesh0162,val,9682,-0.4285714030265808,0.4603174924850464,-0.4603174328804016,0.3015873432159424,-0.7460317611694336,0.777777910232544,0.8888888955116272,0.761904776096344,1.5238096714019775
RELIGIOUStemple_mesh0174,train,512,-0.7460317611694336,0.777777910232544,-0.4603174328804016,0.2698413133621216,-0.3650793433189392,0.4285714626312256,1.5238096714019775,0.7301587462425232,0.7936508059501648
RELIGIOUStemple_mesh0227,train,823,-0.682539701461792,0.7142858505249023,-0.3015872836112976,0.20634925365447998,-0.7460317611694336,0.777777910232544,1.3968255519866943,0.5079365372657776,1.5238096714019775
RELIGIOUStemple_mesh0245,train,2184,-0.7460317611694336,0.777777910232544,-0.23809516429901123,0.3015873432159424,-0.682539701461792,0.777777910232544,1.5238096714019775,0.5396825075149536,1.460317611694336
RELIGIOUStemple_mesh0265,train,730,-0.3333333134651184,0.365079402923584,-0.7460317611694336,0.6507937908172607,-0.3333333134651184,0.365079402923584,0.6984127163887024,1.3968255519866943,0.6984127163887024
RELIGIOUStemple_mesh0266,train,1901,-0.4920634627342224,0.4603174924850464,-0.11111104488372803,0.4285714626312256,-0.14285707473754883,0.4285714626312256,0.9523809552192688,0.5396825075149536,0.5714285373687744
RELIGIOUStemple_mesh0287,val,2083,-0.7460317611694336,0.777777910232544,-0.6507936716079712,0.4920635223388672,-0.4285714030265808,0.4603174924850464,1.5238096714019775,1.1428571939468384,0.8888888955116272
RELIGIOUStemple_mesh0396,train,501,-0.7460317611694336,0.777777910232544,-0.5238094925880432,0.4920635223388672,-0.5238094925880432,0.5555557012557983,1.5238096714019775,1.0158729553222656,1.0793652534484863
RELIGIOUStemple_mesh0399,train,1338,-0.7142857313156128,0.7460318803787231,-0.3650793433189392,0.14285719394683838,-0.7142857313156128,0.7460318803787231,1.460317611694336,0.5079365372657776,1.460317611694336
RELIGIOUStemple_mesh0428,train,1997,-0.4285714030265808,0.6190477609634399,-0.3015872836112976,0.3015873432159424,-0.17460310459136963,0.777777910232544,1.047619104385376,0.60317462682724,0.9523810148239136
RELIGIOUStemple_mesh0823,train,2917,-0.682539701461792,0.7142858505249023,-0.5873015522956848,0.6190477609634399,-0.7460317611694336,0.11111116409301758,1.3968255519866943,1.2063493728637695,0.8571429252624512
RELIGIOUStemple_mesh0913,train,4426,-0.4603174328804016,0.6190477609634399,-0.39682537317276,0.2698413133621216,-0.6190475821495056,0.5873017311096191,1.0793652534484863,0.6666666865348816,1.2063493728637695
RELIGIOUStemple_mesh1032,train,2963,-0.4603174328804016,0.3015873432159424,-0.23809516429901123,0.5555557012557983,-0.4285714030265808,0.6507937908172607,0.761904776096344,0.7936508655548096,1.0793652534484863
RELIGIOUStemple_mesh1096,val,9521,-0.7460317611694336,0.777777910232544,-0.20634913444519043,0.23809528350830078,-0.7460317611694336,0.777777910232544,1.5238096714019775,0.4444444179534912,1.5238096714019775
RELIGIOUStemple_mesh1165,train,2482,-0.7142857313156128,0.777777910232544,-0.6190475821495056,0.5238096714019775,-0.5873015522956848,0.6190477609634399,1.4920636415481567,1.142857313156128,1.2063493728637695
